PRESIDENT 2020
,
Office,State,RaceDate,CensusPop,Area,RedistrictedDate,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Michigan,20201103,"25,949",CHARLEVOIX,N/A,"17,000","9,841","Trump, Donald J.",Incumbent,"6,939","Biden, Joseph R. Jr.",Challenger,I,160,"Jorgensen, Jo",Challenger,60,"2,902",R,57.89,40.82,.94,.35,58.65,41.35,,,"Hawkins, Howie (Independent) 43; Hawkins, Howie (Independent) 43; De La Fuente, Roque (Independent) 4; Blankenship, Don (Independent) 13"
President,Michigan,20201103,"26,152",CHEBOYGAN,N/A,"15,868","10,186","Trump, Donald J.",Incumbent,"5,437","Biden, Joseph R. Jr.",Challenger,I,196,"Jorgensen, Jo",Challenger,49,"4,749",R,64.19,34.26,1.24,.31,65.20,34.80,,,"Hawkins, Howie (Independent) 23; Hawkins, Howie (Independent) 23; De La Fuente, Roque (Independent) 8; Blankenship, Don (Independent) 18"
President,Michigan,20201103,"38,520",CHIPPEWA,N/A,"17,640","10,681","Trump, Donald J.",Incumbent,"6,648","Biden, Joseph R. Jr.",Challenger,I,233,"Jorgensen, Jo",Challenger,78,"4,033",R,60.55,37.69,1.32,.44,61.64,38.36,,,"Hawkins, Howie (Independent) 39; Hawkins, Howie (Independent) 39; De La Fuente, Roque (Independent) 13; Blankenship, Don (Independent) 26"
President,Michigan,20201103,"30,926",CLARE,N/A,"16,281","10,861","Trump, Donald J.",Incumbent,"5,199","Biden, Joseph R. Jr.",Challenger,I,162,"Jorgensen, Jo",Challenger,59,"5,662",R,66.71,31.93,1.00,.36,67.63,32.37,,,"Hawkins, Howie (Independent) 34; Hawkins, Howie (Independent) 34; De La Fuente, Roque (Independent) 3; Blankenship, Don (Independent) 22"
President,Michigan,20201103,"75,382",CLINTON,N/A,"47,910","25,098","Trump, Donald J.",Incumbent,"21,968","Biden, Joseph R. Jr.",Challenger,I,659,"Jorgensen, Jo",Challenger,185,"3,130",R,52.39,45.85,1.38,.39,53.33,46.67,,,"Hawkins, Howie (Independent) 94; Hawkins, Howie (Independent) 94; De La Fuente, Roque (Independent) 28; Blankenship, Don (Independent) 63"
President,Michigan,20201103,"14,074",CRAWFORD,N/A,"7,861","5,087","Trump, Donald J.",Incumbent,"2,672","Biden, Joseph R. Jr.",Challenger,I,69,"Jorgensen, Jo",Challenger,33,"2,415",R,64.71,33.99,.88,.42,65.56,34.44,,,"Hawkins, Howie (Independent) 24; Hawkins, Howie (Independent) 24; De La Fuente, Roque (Independent) 5; Blankenship, Don (Independent) 4"
President,Michigan,20201103,"37,069",DELTA,N/A,"21,151","13,207","Trump, Donald J.",Incumbent,"7,606","Biden, Joseph R. Jr.",Challenger,I,249,"Jorgensen, Jo",Challenger,89,"5,601",R,62.44,35.96,1.18,.42,63.46,36.54,,,"Hawkins, Howie (Independent) 42; Hawkins, Howie (Independent) 42; De La Fuente, Roque (Independent) 14; Blankenship, Don (Independent) 33"
President,Michigan,20201103,"26,168",DICKINSON,N/A,"14,589","9,617","Trump, Donald J.",Incumbent,"4,744","Biden, Joseph R. Jr.",Challenger,I,187,"Jorgensen, Jo",Challenger,41,"4,873",R,65.92,32.52,1.28,.28,66.97,33.03,,,"Hawkins, Howie (Independent) 15; Hawkins, Howie (Independent) 15; De La Fuente, Roque (Independent) 11; Blankenship, Don (Independent) 15"
President,Michigan,20201103,"107,759",EATON,N/A,"64,304","31,798","Trump, Donald J.",Incumbent,"31,299","Biden, Joseph R. Jr.",Challenger,I,895,"Jorgensen, Jo",Challenger,312,499,R,49.45,48.67,1.39,.49,50.40,49.60,,,"Hawkins, Howie (Independent) 166; Hawkins, Howie (Independent) 166; De La Fuente, Roque (Independent) 32; Blankenship, Don (Independent) 114"
President,Michigan,20201103,"32,694",EMMET,N/A,"22,176","12,135","Trump, Donald J.",Incumbent,"9,662","Biden, Joseph R. Jr.",Challenger,I,284,"Jorgensen, Jo",Challenger,95,"2,473",R,54.72,43.57,1.28,.43,55.67,44.33,,,"Hawkins, Howie (Independent) 59; Hawkins, Howie (Independent) 59; De La Fuente, Roque (Independent) 10; Blankenship, Don (Independent) 26"
