GUBERNATORIAL 2018 IN MICHIGAN
,
Office,State,RaceDate,CensusPop,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
Governor,Michigan,20181106,"99,892",LENAWEE,"21,225","Schuette, Bill",Challenger,"17,624","Whitmer, Gretchen",Challenger,L,529,"Gelineau, Bill",Challenger,674,"3,601",R,1.32,54.63,45.37,,,"Schleiger, Todd (U.S. Taxpayers) 280; Kurland, Jennifer V. (Green) 272; Butkovich, Keith (Natural Law) 122; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"180,967",LIVINGSTON,"55,842","Schuette, Bill",Challenger,"39,187","Whitmer, Gretchen",Challenger,L,"1,333","Gelineau, Bill",Challenger,"1,216","16,655",R,1.37,58.76,41.24,,,"Schleiger, Todd (U.S. Taxpayers) 483; Kurland, Jennifer V. (Green) 571; Butkovich, Keith (Natural Law) 161; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Sanders, Robin Lee (Write-in) 1; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"6,631",LUCE,"1,469","Schuette, Bill",Challenger,851,"Whitmer, Gretchen",Challenger,L,31,"Gelineau, Bill",Challenger,69,618,R,1.28,63.32,36.68,,,"Schleiger, Todd (U.S. Taxpayers) 27; Kurland, Jennifer V. (Green) 13; Butkovich, Keith (Natural Law) 29; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"11,113",MACKINAC,"3,229","Schuette, Bill",Challenger,"2,345","Whitmer, Gretchen",Challenger,L,47,"Gelineau, Bill",Challenger,95,884,R,.82,57.93,42.07,,,"Schleiger, Todd (U.S. Taxpayers) 38; Kurland, Jennifer V. (Green) 21; Butkovich, Keith (Natural Law) 36; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"840,978",MACOMB,"169,073","Schuette, Bill",Challenger,"181,603","Whitmer, Gretchen",Challenger,L,"4,276","Gelineau, Bill",Challenger,"5,274","12,530",D,1.19,48.21,51.79,,,"Schleiger, Todd (U.S. Taxpayers) 2,028; Kurland, Jennifer V. (Green) 2,377; Butkovich, Keith (Natural Law) 869; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"24,733",MANISTEE,"5,928","Schuette, Bill",Challenger,"5,420","Whitmer, Gretchen",Challenger,L,149,"Gelineau, Bill",Challenger,220,508,R,1.27,52.24,47.76,,,"Schleiger, Todd (U.S. Taxpayers) 83; Kurland, Jennifer V. (Green) 100; Butkovich, Keith (Natural Law) 37; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"67,077",MARQUETTE,"11,963","Schuette, Bill",Challenger,"17,173","Whitmer, Gretchen",Challenger,L,416,"Gelineau, Bill",Challenger,450,"5,210",D,1.39,41.06,58.94,,,"Schleiger, Todd (U.S. Taxpayers) 128; Kurland, Jennifer V. (Green) 260; Butkovich, Keith (Natural Law) 62; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"28,705",MASON,"7,420","Schuette, Bill",Challenger,"5,823","Whitmer, Gretchen",Challenger,L,198,"Gelineau, Bill",Challenger,269,"1,597",R,1.44,56.03,43.97,,,"Schleiger, Todd (U.S. Taxpayers) 110; Kurland, Jennifer V. (Green) 104; Butkovich, Keith (Natural Law) 55; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"42,798",MECOSTA,"8,686","Schuette, Bill",Challenger,"6,408","Whitmer, Gretchen",Challenger,L,248,"Gelineau, Bill",Challenger,312,"2,278",R,1.58,57.55,42.45,,,"Schleiger, Todd (U.S. Taxpayers) 140; Kurland, Jennifer V. (Green) 118; Butkovich, Keith (Natural Law) 54; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"24,029",MENOMINEE,"5,030","Schuette, Bill",Challenger,"3,528","Whitmer, Gretchen",Challenger,L,74,"Gelineau, Bill",Challenger,152,"1,502",R,.84,58.78,41.22,,,"Schleiger, Todd (U.S. Taxpayers) 61; Kurland, Jennifer V. (Green) 64; Butkovich, Keith (Natural Law) 27; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"83,629",MIDLAND,"21,215","Schuette, Bill",Challenger,"16,238","Whitmer, Gretchen",Challenger,L,532,"Gelineau, Bill",Challenger,520,"4,977",R,1.38,56.64,43.36,,,"Schleiger, Todd (U.S. Taxpayers) 238; Kurland, Jennifer V. (Green) 206; Butkovich, Keith (Natural Law) 76; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"14,849",MISSAUKEE,"4,641","Schuette, Bill",Challenger,"1,759","Whitmer, Gretchen",Challenger,L,68,"Gelineau, Bill",Challenger,98,"2,882",R,1.04,72.52,27.48,,,"Schleiger, Todd (U.S. Taxpayers) 52; Kurland, Jennifer V. (Green) 27; Butkovich, Keith (Natural Law) 19; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"152,021",MONROE,"32,336","Schuette, Bill",Challenger,"27,413","Whitmer, Gretchen",Challenger,L,843,"Gelineau, Bill",Challenger,947,"4,923",R,1.37,54.12,45.88,,,"Schleiger, Todd (U.S. Taxpayers) 429; Kurland, Jennifer V. (Green) 372; Butkovich, Keith (Natural Law) 146; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"63,342",MONTCALM,"13,408","Schuette, Bill",Challenger,"9,003","Whitmer, Gretchen",Challenger,L,411,"Gelineau, Bill",Challenger,535,"4,405",R,1.76,59.83,40.17,,,"Schleiger, Todd (U.S. Taxpayers) 258; Kurland, Jennifer V. (Green) 181; Butkovich, Keith (Natural Law) 96; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"9,765",MONTMORENCY,"2,976","Schuette, Bill",Challenger,"1,508","Whitmer, Gretchen",Challenger,L,57,"Gelineau, Bill",Challenger,84,"1,468",R,1.23,66.37,33.63,,,"Schleiger, Todd (U.S. Taxpayers) 52; Kurland, Jennifer V. (Green) 21; Butkovich, Keith (Natural Law) 11; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"172,188",MUSKEGON,"29,655","Schuette, Bill",Challenger,"37,029","Whitmer, Gretchen",Challenger,L,"1,115","Gelineau, Bill",Challenger,"5,861","7,374",D,1.51,44.47,55.53,,,"Schleiger, Todd (U.S. Taxpayers) 5,140; Kurland, Jennifer V. (Green) 516; Butkovich, Keith (Natural Law) 205; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"48,460",NEWAYGO,"12,621","Schuette, Bill",Challenger,"6,944","Whitmer, Gretchen",Challenger,L,336,"Gelineau, Bill",Challenger,426,"5,677",R,1.65,64.51,35.49,,,"Schleiger, Todd (U.S. Taxpayers) 175; Kurland, Jennifer V. (Green) 179; Butkovich, Keith (Natural Law) 72; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"1,202,362",OAKLAND,"244,417","Schuette, Bill",Challenger,"347,080","Whitmer, Gretchen",Challenger,L,"7,467","Gelineau, Bill",Challenger,"6,303","102,663",D,1.23,41.32,58.68,,,"Schleiger, Todd (U.S. Taxpayers) 2,241; Kurland, Jennifer V. (Green) 3,197; Butkovich, Keith (Natural Law) 862; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Sanders, Robin Lee (Write-in) 1; Penny, Chaneika Ranell (Write-in) 1; Lester, Henry Joseph (Write-in) 1; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"26,570",OCEANA,"6,151","Schuette, Bill",Challenger,"4,260","Whitmer, Gretchen",Challenger,L,147,"Gelineau, Bill",Challenger,199,"1,891",R,1.37,59.08,40.92,,,"Schleiger, Todd (U.S. Taxpayers) 97; Kurland, Jennifer V. (Green) 70; Butkovich, Keith (Natural Law) 32; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"21,699",OGEMAW,"5,471","Schuette, Bill",Challenger,"3,335","Whitmer, Gretchen",Challenger,L,109,"Gelineau, Bill",Challenger,219,"2,136",R,1.19,62.13,37.87,,,"Schleiger, Todd (U.S. Taxpayers) 117; Kurland, Jennifer V. (Green) 71; Butkovich, Keith (Natural Law) 31; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"6,780",ONTONAGON,"1,741","Schuette, Bill",Challenger,"1,293","Whitmer, Gretchen",Challenger,L,27,"Gelineau, Bill",Challenger,79,448,R,.86,57.38,42.62,,,"Schleiger, Todd (U.S. Taxpayers) 26; Kurland, Jennifer V. (Green) 30; Butkovich, Keith (Natural Law) 23; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"23,528",OSCEOLA,"6,098","Schuette, Bill",Challenger,"2,901","Whitmer, Gretchen",Challenger,L,181,"Gelineau, Bill",Challenger,211,"3,197",R,1.93,67.76,32.24,,,"Schleiger, Todd (U.S. Taxpayers) 78; Kurland, Jennifer V. (Green) 91; Butkovich, Keith (Natural Law) 42; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"8,640",OSCODA,"2,379","Schuette, Bill",Challenger,"1,226","Whitmer, Gretchen",Challenger,L,41,"Gelineau, Bill",Challenger,86,"1,153",R,1.10,65.99,34.01,,,"Schleiger, Todd (U.S. Taxpayers) 51; Kurland, Jennifer V. (Green) 22; Butkovich, Keith (Natural Law) 13; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"24,164",OTSEGO,"6,903","Schuette, Bill",Challenger,"4,064","Whitmer, Gretchen",Challenger,L,166,"Gelineau, Bill",Challenger,223,"2,839",R,1.46,62.94,37.06,,,"Schleiger, Todd (U.S. Taxpayers) 94; Kurland, Jennifer V. (Green) 90; Butkovich, Keith (Natural Law) 39; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"263,801",OTTAWA,"77,691","Schuette, Bill",Challenger,"47,380","Whitmer, Gretchen",Challenger,L,"1,994","Gelineau, Bill",Challenger,"1,523","30,311",R,1.55,62.12,37.88,,,"Schleiger, Todd (U.S. Taxpayers) 565; Kurland, Jennifer V. (Green) 735; Butkovich, Keith (Natural Law) 222; Herman, Lance (Write-in) 1; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"13,376",PRESQUE ISLE,"3,751","Schuette, Bill",Challenger,"2,704","Whitmer, Gretchen",Challenger,L,83,"Gelineau, Bill",Challenger,139,"1,047",R,1.24,58.11,41.89,,,"Schleiger, Todd (U.S. Taxpayers) 62; Kurland, Jennifer V. (Green) 52; Butkovich, Keith (Natural Law) 25; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"24,449",ROSCOMMON,"6,859","Schuette, Bill",Challenger,"4,561","Whitmer, Gretchen",Challenger,L,158,"Gelineau, Bill",Challenger,222,"2,298",R,1.34,60.06,39.94,,,"Schleiger, Todd (U.S. Taxpayers) 103; Kurland, Jennifer V. (Green) 70; Butkovich, Keith (Natural Law) 49; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"200,169",SAGINAW,"36,306","Schuette, Bill",Challenger,"42,693","Whitmer, Gretchen",Challenger,L,925,"Gelineau, Bill",Challenger,"1,074","6,387",D,1.14,45.96,54.04,,,"Schleiger, Todd (U.S. Taxpayers) 426; Kurland, Jennifer V. (Green) 465; Butkovich, Keith (Natural Law) 183; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"43,114",SANILAC,"10,443","Schuette, Bill",Challenger,"5,383","Whitmer, Gretchen",Challenger,L,218,"Gelineau, Bill",Challenger,358,"5,060",R,1.33,65.99,34.01,,,"Schleiger, Todd (U.S. Taxpayers) 171; Kurland, Jennifer V. (Green) 131; Butkovich, Keith (Natural Law) 56; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"8,485",SCHOOLCRAFT,"2,094","Schuette, Bill",Challenger,"1,533","Whitmer, Gretchen",Challenger,L,35,"Gelineau, Bill",Challenger,81,561,R,.94,57.73,42.27,,,"Schleiger, Todd (U.S. Taxpayers) 31; Kurland, Jennifer V. (Green) 17; Butkovich, Keith (Natural Law) 33; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"70,648",SHIAWASSEE,"14,943","Schuette, Bill",Challenger,"13,834","Whitmer, Gretchen",Challenger,L,439,"Gelineau, Bill",Challenger,574,"1,109",R,1.47,51.93,48.07,,,"Schleiger, Todd (U.S. Taxpayers) 253; Kurland, Jennifer V. (Green) 234; Butkovich, Keith (Natural Law) 87; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"163,040",ST. CLAIR,"36,840","Schuette, Bill",Challenger,"28,089","Whitmer, Gretchen",Challenger,L,"1,016","Gelineau, Bill",Challenger,"1,489","8,751",R,1.51,56.74,43.26,,,"Schleiger, Todd (U.S. Taxpayers) 644; Kurland, Jennifer V. (Green) 587; Butkovich, Keith (Natural Law) 258; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"61,295",ST. JOSEPH,"11,962","Schuette, Bill",Challenger,"7,611","Whitmer, Gretchen",Challenger,L,329,"Gelineau, Bill",Challenger,536,"4,351",R,1.61,61.11,38.89,,,"Schleiger, Todd (U.S. Taxpayers) 241; Kurland, Jennifer V. (Green) 220; Butkovich, Keith (Natural Law) 75; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"55,729",TUSCOLA,"13,286","Schuette, Bill",Challenger,"8,272","Whitmer, Gretchen",Challenger,L,285,"Gelineau, Bill",Challenger,448,"5,014",R,1.28,61.63,38.37,,,"Schleiger, Todd (U.S. Taxpayers) 209; Kurland, Jennifer V. (Green) 182; Butkovich, Keith (Natural Law) 57; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"76,258",VAN BUREN,"14,824","Schuette, Bill",Challenger,"13,580","Whitmer, Gretchen",Challenger,L,493,"Gelineau, Bill",Challenger,647,"1,244",R,1.67,52.19,47.81,,,"Schleiger, Todd (U.S. Taxpayers) 270; Kurland, Jennifer V. (Green) 251; Butkovich, Keith (Natural Law) 126; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"344,791",WASHTENAW,"44,850","Schuette, Bill",Challenger,"124,910","Whitmer, Gretchen",Challenger,L,"2,032","Gelineau, Bill",Challenger,"1,716","80,060",D,1.17,26.42,73.58,,,"Schleiger, Todd (U.S. Taxpayers) 526; Kurland, Jennifer V. (Green) 962; Butkovich, Keith (Natural Law) 227; Space, Evan (Write-in) 1; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"1,820,584",WAYNE,"180,057","Schuette, Bill",Challenger,"463,703","Whitmer, Gretchen",Challenger,L,"6,691","Gelineau, Bill",Challenger,"9,408","283,646",D,1.01,27.97,72.03,,,"Schleiger, Todd (U.S. Taxpayers) 3,115; Kurland, Jennifer V. (Green) 4,611; Butkovich, Keith (Natural Law) 1,677; Space, Evan (Write-in) 1; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 2; Lynch, Clyde Darnell (Write-in) 1; Burney, Patrick O'Neal (Write-in) 1; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
Governor,Michigan,20181106,"32,735",WEXFORD,"8,419","Schuette, Bill",Challenger,"4,995","Whitmer, Gretchen",Challenger,L,243,"Gelineau, Bill",Challenger,319,"3,424",R,1.74,62.76,37.24,,,"Schleiger, Todd (U.S. Taxpayers) 143; Kurland, Jennifer V. (Green) 109; Butkovich, Keith (Natural Law) 67; Herman, Lance (Write-in) 0; Cobbs, William (Write-in) 0; Burney, Patrick O'Neal (Write-in) 0; Hutchinson, Larry Jr. (Write-in) 0; Hall, Raymond A. (Write-in) 0; Brown, Angelo (Write-in) 0"
,
CensusPopAll,AreaAll,TotalVotesAll,RepVotesAll,DemVotesAll,ThirdVotesAll,OtherVotesAll,PluralityVotesAll,PluralityPartyAll,RepDemPluralityVotesAll,RepDemPluralityPartyAll,RepVotesTotalPercentAll,DemVotesTotalPercentAll,ThirdVotesTotalPercentAll,OtherVotesTotalPercentAll,RepVotesMajorPercentAll,DemVotesMajorPercentAll
"9,883,640",Michigan,"4,250,585","1,859,534","2,266,193","56,606","68,252","406,659",D,"406,659",D,43.75,53.31,1.33,1.61,45.07,54.93
,
,
,
GUBERNATORIAL 2014 IN MICHIGAN
,
Office,State,RaceDate,CensusPop,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
Governor,Michigan,20141104,"10,942",ALCONA,"2,529","Snyder, Rick",Incumbent,"1,806","Schauer, Mark H.",Challenger,L,64,"Buzuma, Mary",Challenger,67,723,R,1.43,58.34,41.66,,,"McFarlin, Mark (U.S. Taxpayers) 49; Homeniuk, Paul (Green) 18"
Governor,Michigan,20141104,"9,601",ALGER,"1,520","Snyder, Rick",Incumbent,"1,646","Schauer, Mark H.",Challenger,L,57,"Buzuma, Mary",Challenger,60,126,D,1.74,48.01,51.99,,,"McFarlin, Mark (U.S. Taxpayers) 43; Homeniuk, Paul (Green) 17"
Governor,Michigan,20141104,"111,408",ALLEGAN,"23,301","Snyder, Rick",Incumbent,"11,187","Schauer, Mark H.",Challenger,L,502,"Buzuma, Mary",Challenger,463,"12,114",R,1.42,67.56,32.44,,,"McFarlin, Mark (U.S. Taxpayers) 272; Homeniuk, Paul (Green) 191"
Governor,Michigan,20141104,"29,598",ALPENA,"4,810","Snyder, Rick",Incumbent,"4,546","Schauer, Mark H.",Challenger,L,149,"Buzuma, Mary",Challenger,115,264,R,1.55,51.41,48.59,,,"McFarlin, Mark (U.S. Taxpayers) 73; Homeniuk, Paul (Green) 42"
Governor,Michigan,20141104,"23,580",ANTRIM,"5,881","Snyder, Rick",Incumbent,"3,407","Schauer, Mark H.",Challenger,L,114,"Buzuma, Mary",Challenger,117,"2,474",R,1.20,63.32,36.68,,,"McFarlin, Mark (U.S. Taxpayers) 64; Homeniuk, Paul (Green) 53"
Governor,Michigan,20141104,"15,899",ARENAC,"2,708","Snyder, Rick",Incumbent,"2,459","Schauer, Mark H.",Challenger,L,95,"Buzuma, Mary",Challenger,116,249,R,1.77,52.41,47.59,,,"McFarlin, Mark (U.S. Taxpayers) 87; Homeniuk, Paul (Green) 28; Scattered Write-Ins (Write-in) 1"
Governor,Michigan,20141104,"8,860",BARAGA,"1,180","Snyder, Rick",Incumbent,"1,249","Schauer, Mark H.",Challenger,L,28,"Buzuma, Mary",Challenger,30,69,D,1.13,48.58,51.42,,,"McFarlin, Mark (U.S. Taxpayers) 20; Homeniuk, Paul (Green) 10"
Governor,Michigan,20141104,"59,173",BARRY,"12,824","Snyder, Rick",Incumbent,"6,760","Schauer, Mark H.",Challenger,L,219,"Buzuma, Mary",Challenger,261,"6,064",R,1.09,65.48,34.52,,,"McFarlin, Mark (U.S. Taxpayers) 159; Homeniuk, Paul (Green) 102"
Governor,Michigan,20141104,"107,771",BAY,"17,899","Snyder, Rick",Incumbent,"19,307","Schauer, Mark H.",Challenger,L,459,"Buzuma, Mary",Challenger,537,"1,408",D,1.20,48.11,51.89,,,"McFarlin, Mark (U.S. Taxpayers) 363; Homeniuk, Paul (Green) 172; Scattered Write-Ins (Write-in) 2"
Governor,Michigan,20141104,"17,525",BENZIE,"3,823","Snyder, Rick",Incumbent,"3,183","Schauer, Mark H.",Challenger,L,122,"Buzuma, Mary",Challenger,99,640,R,1.69,54.57,45.43,,,"McFarlin, Mark (U.S. Taxpayers) 45; Homeniuk, Paul (Green) 54"
Governor,Michigan,20141104,"156,813",BERRIEN,"24,173","Snyder, Rick",Incumbent,"18,042","Schauer, Mark H.",Challenger,L,727,"Buzuma, Mary",Challenger,537,"6,131",R,1.67,57.26,42.74,,,"McFarlin, Mark (U.S. Taxpayers) 316; Homeniuk, Paul (Green) 221"
Governor,Michigan,20141104,"45,248",BRANCH,"7,050","Snyder, Rick",Incumbent,"3,907","Schauer, Mark H.",Challenger,L,162,"Buzuma, Mary",Challenger,172,"3,143",R,1.43,64.34,35.66,,,"McFarlin, Mark (U.S. Taxpayers) 112; Homeniuk, Paul (Green) 60"
Governor,Michigan,20141104,"136,146",CALHOUN,"20,425","Snyder, Rick",Incumbent,"16,709","Schauer, Mark H.",Challenger,L,423,"Buzuma, Mary",Challenger,409,"3,716",R,1.11,55.00,45.00,,,"McFarlin, Mark (U.S. Taxpayers) 247; Homeniuk, Paul (Green) 162"
Governor,Michigan,20141104,"52,293",CASS,"7,521","Snyder, Rick",Incumbent,"5,425","Schauer, Mark H.",Challenger,L,236,"Buzuma, Mary",Challenger,240,"2,096",R,1.76,58.10,41.90,,,"McFarlin, Mark (U.S. Taxpayers) 164; Homeniuk, Paul (Green) 74; Scattered Write-Ins (Write-in) 2"
